SERVMAR:MAR_PRO_UST292_FR.F_CV, 19.7,01/01/2016,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 19.2,01/01/2016 1:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 19.2,01/01/2016 2:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 19.2,01/01/2016 3:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 19.2,01/01/2016 4:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 19.2,01/01/2016 5:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 19.2,01/01/2016 6:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 19.2,01/01/2016 7:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 19.7,01/01/2016 8:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 18.7,01/01/2016 9:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 18.2,01/01/2016 10:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 19.2,01/01/2016 11:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 19.7,01/01/2016 12:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 20.2,01/01/2016 13:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 21.2,01/01/2016 14:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 20.2,01/01/2016 15:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 19.7,01/01/2016 16:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 20.2,01/01/2016 17:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 19.2,01/01/2016 18:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 18.7,01/01/2016 19:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 19.7,01/01/2016 20:00:00,11,Alm Disabled
SERVMAR:MAR_PRO_UST292_FR.F_CV, 19.7,01/01/2016 21:00:00,11,Alm Disabled
