2.776399999999999864e+02,1.128039999999999964e+03,1.231005424671178389e+03
2.776399999999999864e+02,1.128039999999999964e+03,1.231005424671178389e+03
2.776399999999999864e+02,1.128039999999999964e+03,1.231005424671178389e+03
2.761499999999999773e+02,1.328769999999999982e+03,1.170318425555616841e+03
2.782099999999999795e+02,7.440199999999999818e+02,8.719478278140270504e+02
2.782099999999999795e+02,7.440199999999999818e+02,8.719478278140270504e+02
2.782099999999999795e+02,7.440199999999999818e+02,8.719478278140270504e+02
2.782099999999999795e+02,7.440199999999999818e+02,8.719478278140270504e+02
2.782099999999999795e+02,7.440199999999999818e+02,8.719478278140270504e+02
2.782099999999999795e+02,7.440199999999999818e+02,8.719478278140270504e+02
2.782099999999999795e+02,7.440199999999999818e+02,8.719478278140270504e+02
2.782099999999999795e+02,7.440199999999999818e+02,8.719478278140270504e+02
2.782099999999999795e+02,7.440199999999999818e+02,8.719478278140270504e+02
2.782099999999999795e+02,7.468700000000000045e+02,7.685523712660242381e+02
2.782099999999999795e+02,7.468700000000000045e+02,7.685523712660242381e+02
2.782099999999999795e+02,7.468700000000000045e+02,7.685523712660242381e+02
2.782099999999999795e+02,7.468700000000000045e+02,7.685523712660242381e+02
2.782099999999999795e+02,7.468700000000000045e+02,7.685523712660242381e+02
2.782099999999999795e+02,7.468700000000000045e+02,7.685523712660242381e+02
2.780199999999999818e+02,7.468700000000000045e+02,7.033149413954781721e+02
2.780199999999999818e+02,7.468700000000000045e+02,7.033149413954781721e+02
